"advert_id","reporting_label","theme","is_default","active","start_date","end_date","advert_name","subheadline","subheadline_report","slide_class_1","product_name_1","click_url_1","sticker_image_1","product_image_1","product_description_1","price_offer_1","price_new_1","price_old_1","price_unit_1","product_date_1","slide_class_2","product_name_2","click_url_2","sticker_image_2","product_image_2","product_description_2","price_offer_2","price_new_2","price_old_2","price_unit_2","product_date_2","slide_class_3","click_url_3","cta_1","brand_image_1","brand_image_2"
"AZON MELEGÉBEN Nosztalgiakifli_HÚSMESTER Marhagulyáshús","KW33_akcios_kinalat_nagy_07.jpg_KW33_akcios_kinalat_nagy_08.jpg_product","KW3","false","true","2021-08-19","2021-08-25","product","Érvényes: <b>08.19.</b> csütörtöktől <b>08.25.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Nosztalgiakifli","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/azon-melegbennosztalgiakifli-6/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_07.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_07.jpg","694,12 Ft/kg","-33<span style='font-size:14px'>%</span>","59","89Ft","Ft/darab","2021.08.19"," slide_2_stop","Marhagulyáshús","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/husmestermarhagulyashus-13/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_08.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_08.jpg","3 122,50 Ft/kg","-16<span style='font-size:14px'>%</span>","1249","1499Ft","Ft/tálca","2021.08.19"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"HÚSMESTER Marhagulyáshús_AZON MELEGÉBEN Mexikói párna","KW33_akcios_kinalat_nagy_08.jpg_KW33_akcios_kinalat_nagy_09.jpg_product","KW3","false","true","2021-08-19","2021-08-25","product","Érvényes: <b>08.19.</b> csütörtöktől <b>08.25.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Marhagulyáshús","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/husmestermarhagulyashus-13/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_08.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_08.jpg","3 122,50 Ft/kg","-16<span style='font-size:14px'>%</span>","1249","1499Ft","Ft/tálca","2021.08.19"," slide_2_stop","Mexikói párna","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/azon-melegbenmexikoi-parna-6/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_09.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_09.jpg","790 Ft/kg","-33<span style='font-size:14px'>%</span>","79","119Ft","Ft/darab","2021.08.19"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"AZON MELEGÉBEN Mexikói párna_Feketeerdei nyers sonka","KW33_akcios_kinalat_nagy_09.jpg_KW33_akcios_kinalat_nagy_10.jpg_product","KW3","false","true","2021-08-19","2021-08-25","product","Érvényes: <b>08.19.</b> csütörtöktől <b>08.25.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Mexikói párna","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/azon-melegbenmexikoi-parna-6/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_09.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_09.jpg","790 Ft/kg","-33<span style='font-size:14px'>%</span>","79","119Ft","Ft/darab","2021.08.19"," slide_2_stop","Feketeerdei nyers sonka","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/feketeerdei-nyers-sonka-18/","DRM_Asset:Aldi/1x1.png","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_10.jpg","3 495 Ft/kg","-300Ft","699","999Ft","Ft/csomag","2021.08.19"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"Feketeerdei nyers sonka_MILFINA Krém-tehéntúró","KW33_akcios_kinalat_nagy_10.jpg_KW33_akcios_kinalat_nagy_11.jpg_product","KW3","false","true","2021-08-19","2021-08-25","product","Érvényes: <b>08.19.</b> csütörtöktől <b>08.25.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Feketeerdei nyers sonka","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/feketeerdei-nyers-sonka-18/","DRM_Asset:Aldi/1x1.png","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_10.jpg","3 495 Ft/kg","-300Ft","699","999Ft","Ft/csomag","2021.08.19"," slide_2_stop","Krém-tehéntúró","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/milfinakrm-tehnturo-1/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_11.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_11.jpg","740 Ft/kg","-38<span style='font-size:14px'>%</span>","185","299Ft","Ft/tégely","2021.08.19"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"MILFINA Krém-tehéntúró_Hummus csicseriborsópüré","KW33_akcios_kinalat_nagy_11.jpg_KW33_akcios_kinalat_nagy_12.jpg_product","KW3","false","true","2021-08-19","2021-08-25","product","Érvényes: <b>08.19.</b> csütörtöktől <b>08.25.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Krém-tehéntúró","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/milfinakrm-tehnturo-1/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_11.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_11.jpg","740 Ft/kg","-38<span style='font-size:14px'>%</span>","185","299Ft","Ft/tégely","2021.08.19"," slide_2_stop","Hummus csicseriborsópüré","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/hummushummus-csicseriborsopuer/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_12.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_12.jpg","1 495 Ft/kg","-100Ft","299","399Ft","Ft/tégely","2021.08.19"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"Hummus csicseriborsópüré_NEW LIFESTYLE Joghurtital","KW33_akcios_kinalat_nagy_12.jpg_KW33_akcios_kinalat_nagy_13.jpg_product","KW3","false","true","2021-08-19","2021-08-25","product","Érvényes: <b>08.19.</b> csütörtöktől <b>08.25.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Hummus csicseriborsópüré","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/hummushummus-csicseriborsopuer/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_12.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_12.jpg","1 495 Ft/kg","-100Ft","299","399Ft","Ft/tégely","2021.08.19"," slide_2_stop","Joghurtital","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/new-lifestylejoghurtital/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_13.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_13.jpg","358 Ft/kg","-38<span style='font-size:14px'>%</span>","179","289Ft","Ft/palack","2021.08.19"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"NEW LIFESTYLE Joghurtital_Hummus csicseriborsópüré","KW33_akcios_kinalat_nagy_13.jpg_KW33_akcios_kinalat_nagy_12.jpg_product","KW3","false","true","2021-08-19","2021-08-25","product","Érvényes: <b>08.19.</b> csütörtöktől <b>08.25.</b> szerdáig.","csütörtöktől - szerdáig","slide_1","Joghurtital","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/new-lifestylejoghurtital/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_13.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_13.jpg","358 Ft/kg","-38<span style='font-size:14px'>%</span>","179","289Ft","Ft/palack","2021.08.19"," slide_2_stop","Hummus csicseriborsópüré","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/hummushummus-csicseriborsopuer/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_12.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_12.jpg","1 495 Ft/kg","-100Ft","299","399Ft","Ft/tégely","2021.08.19"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"HÚSMESTER Sertéstarja_Pulykamellsonka aszpikban","KW33_akcios_kinalat_nagy_36.jpg_KW33_akcios_kinalat_nagy_37.jpg_product","KW3","false","true","2021-08-22","2021-08-25","product","Érvényes: <b>08.22.</b> vasárnaptól <b>08.25.</b> szerdáig.","vasárnaptól - szerdáig","slide_1","Sertéstarja","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/husmestersertstarja-14/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_36.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_36.jpg","1 598 Ft/kg","-200Ft","799","999Ft","Ft/tálca","2021.08.22"," slide_2_stop","Pulykamellsonka aszpikban","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/pulykamellsonka-aszpikban-25/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_37.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_37.jpg","1 825 Ft/kg","-26<span style='font-size:14px'>%</span>","219","299Ft","Ft/csomag","2021.08.22"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"Pulykamellsonka aszpikban_Dán szalámi","KW33_akcios_kinalat_nagy_37.jpg_KW33_akcios_kinalat_nagy_38.jpg_product","KW3","false","true","2021-08-22","2021-08-25","product","Érvényes: <b>08.22.</b> vasárnaptól <b>08.25.</b> szerdáig.","vasárnaptól - szerdáig","slide_1","Pulykamellsonka aszpikban","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/pulykamellsonka-aszpikban-25/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_37.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_37.jpg","1 825 Ft/kg","-26<span style='font-size:14px'>%</span>","219","299Ft","Ft/csomag","2021.08.22"," slide_2_stop","Dán szalámi","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/dan-szalami-37/","DRM_Asset:Aldi/1x1.png","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_38.jpg","2 490 Ft/kg","-24<span style='font-size:14px'>%</span>","249","329Ft","Ft/csomag","2021.08.22"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"Dán szalámi_BORDS EVE Margarin","KW33_akcios_kinalat_nagy_38.jpg_KW33_akcios_kinalat_nagy_39.jpg_product","KW3","false","true","2021-08-22","2021-08-25","product","Érvényes: <b>08.22.</b> vasárnaptól <b>08.25.</b> szerdáig.","vasárnaptól - szerdáig","slide_1","Dán szalámi","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/dan-szalami-37/","DRM_Asset:Aldi/1x1.png","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_38.jpg","2 490 Ft/kg","-24<span style='font-size:14px'>%</span>","249","329Ft","Ft/csomag","2021.08.22"," slide_2_stop","Margarin","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/bords-evemargarin/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_39.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_39.jpg","870 Ft/kg","-27<span style='font-size:14px'>%</span>","435","599Ft","Ft/doboz","2021.08.22"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"BORDS EVE Margarin_MILFINA Reszelt trappista sajt","KW33_akcios_kinalat_nagy_39.jpg_KW33_akcios_kinalat_nagy_40.jpg_product","KW3","false","true","2021-08-22","2021-08-25","product","Érvényes: <b>08.22.</b> vasárnaptól <b>08.25.</b> szerdáig.","vasárnaptól - szerdáig","slide_1","Margarin","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/bords-evemargarin/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_39.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_39.jpg","870 Ft/kg","-27<span style='font-size:14px'>%</span>","435","599Ft","Ft/doboz","2021.08.22"," slide_2_stop","Reszelt trappista sajt","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/milfinareszelt-trappista-sajt-5/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_40.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_40.jpg","1 595 Ft/kg","-14<span style='font-size:14px'>%</span>","319","375Ft","Ft/csomag","2021.08.22"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"MILFINA Reszelt trappista sajt_MAGNUM Mini multipack pálcikás jégkrém","KW33_akcios_kinalat_nagy_40.jpg_KW33_akcios_kinalat_nagy_42.jpg_product","KW3","false","true","2021-08-22","2021-08-25","product","Érvényes: <b>08.22.</b> vasárnaptól <b>08.25.</b> szerdáig.","vasárnaptól - szerdáig","slide_1","Reszelt trappista sajt","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/milfinareszelt-trappista-sajt-5/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_40.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_40.jpg","1 595 Ft/kg","-14<span style='font-size:14px'>%</span>","319","375Ft","Ft/csomag","2021.08.22"," slide_2_stop","Mini multipack pálcikás jégkrém","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/magnummini-multipack-palcikas-jgkrm-4/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_42.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_42.jpg","3 018,75 / 3 293,18 Ft/l","-19<span style='font-size:14px'>%</span>","1449","1799Ft","Ft/doboz","2021.08.22"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"MAGNUM Mini multipack pálcikás jégkrém_KINDER Pinguí","KW33_akcios_kinalat_nagy_42.jpg_KW33_akcios_kinalat_nagy_44.jpg_product","KW3","false","true","2021-08-22","2021-08-25","product","Érvényes: <b>08.22.</b> vasárnaptól <b>08.25.</b> szerdáig.","vasárnaptól - szerdáig","slide_1","Mini multipack pálcikás jégkrém","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/magnummini-multipack-palcikas-jgkrm-4/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_42.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_42.jpg","3 018,75 / 3 293,18 Ft/l","-19<span style='font-size:14px'>%</span>","1449","1799Ft","Ft/doboz","2021.08.22"," slide_2_stop","Pinguí","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/kinderpingui-18/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_44.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_44.jpg","3 300 Ft/kg","-23<span style='font-size:14px'>%</span>","99","129Ft","Ft/darab","2021.08.22"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"KINDER Pinguí_GARTENGOLD Zöldborsó","KW33_akcios_kinalat_nagy_44.jpg_KW33_akcios_kinalat_nagy_45.jpg_product","KW3","false","true","2021-08-22","2021-08-25","product","Érvényes: <b>08.22.</b> vasárnaptól <b>08.25.</b> szerdáig.","vasárnaptól - szerdáig","slide_1","Pinguí","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/kinderpingui-18/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_44.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_44.jpg","3 300 Ft/kg","-23<span style='font-size:14px'>%</span>","99","129Ft","Ft/darab","2021.08.22"," slide_2_stop","Zöldborsó","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/gartengoldzoeldborso-8/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_45.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_45.jpg","399 Ft/kg","-24<span style='font-size:14px'>%</span>","399","529Ft","Ft/csomag","2021.08.22"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"GARTENGOLD Zöldborsó_HAPPY HARVEST Tarkabab","KW33_akcios_kinalat_nagy_45.jpg_KW33_akcios_kinalat_nagy_47.jpg_product","KW3","false","true","2021-08-22","2021-08-25","product","Érvényes: <b>08.22.</b> vasárnaptól <b>08.25.</b> szerdáig.","vasárnaptól - szerdáig","slide_1","Zöldborsó","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/gartengoldzoeldborso-8/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_45.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_45.jpg","399 Ft/kg","-24<span style='font-size:14px'>%</span>","399","529Ft","Ft/csomag","2021.08.22"," slide_2_stop","Tarkabab","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/happy-harvesttarkabab-8/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_47.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_47.jpg","498 Ft/kg","-32<span style='font-size:14px'>%</span>","249","369Ft","Ft/csomag","2021.08.22"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"HAPPY HARVEST Tarkabab_AZON MELEGÉBEN König Ludwig cipó","KW33_akcios_kinalat_nagy_47.jpg_KW33_akcios_kinalat_nagy_48.jpg_product","KW3","false","true","2021-08-22","2021-08-25","product","Érvényes: <b>08.22.</b> vasárnaptól <b>08.25.</b> szerdáig.","vasárnaptól - szerdáig","slide_1","Tarkabab","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/happy-harvesttarkabab-8/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_47.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_47.jpg","498 Ft/kg","-32<span style='font-size:14px'>%</span>","249","369Ft","Ft/csomag","2021.08.22"," slide_2_stop","König Ludwig cipó","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/azon-melegbenkoenig-ludwig-cipo-8/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_48.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_48.jpg","747,50 Ft/kg","-200Ft","299","499Ft","Ft/darab","2021.08.22"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"AZON MELEGÉBEN König Ludwig cipó_AZON MELEGÉBEN Kakaós csiga","KW33_akcios_kinalat_nagy_48.jpg_KW33_akcios_kinalat_nagy_49.jpg_product","KW3","false","true","2021-08-22","2021-08-25","product","Érvényes: <b>08.22.</b> vasárnaptól <b>08.25.</b> szerdáig.","vasárnaptól - szerdáig","slide_1","König Ludwig cipó","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/azon-melegbenkoenig-ludwig-cipo-8/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_48.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_48.jpg","747,50 Ft/kg","-200Ft","299","499Ft","Ft/darab","2021.08.22"," slide_2_stop","Kakaós csiga","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/azon-melegbenkakaos-csiga-18/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_49.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_49.jpg","690 Ft/kg","-36<span style='font-size:14px'>%</span>","69","109Ft","Ft/darab","2021.08.22"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"AZON MELEGÉBEN Kakaós csiga_HELL Energiaital","KW33_akcios_kinalat_nagy_49.jpg_KW33_akcios_kinalat_nagy_50.jpg_product","KW3","false","true","2021-08-22","2021-08-25","product","Érvényes: <b>08.22.</b> vasárnaptól <b>08.25.</b> szerdáig.","vasárnaptól - szerdáig","slide_1","Kakaós csiga","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/azon-melegbenkakaos-csiga-18/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_49.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_49.jpg","690 Ft/kg","-36<span style='font-size:14px'>%</span>","69","109Ft","Ft/darab","2021.08.22"," slide_2_stop","Energiaital","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/hellenergiaital-13/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_50.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_50.jpg","676 Ft/l","-15<span style='font-size:14px'>%</span>","169","199Ft","Ft/doboz","2021.08.22"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
"HELL Energiaital_Fuzetea","KW33_akcios_kinalat_nagy_50.jpg_KW33_akcios_kinalat_nagy_53.jpg_product","KW3","false","true","2021-08-22","2021-08-25","product","Érvényes: <b>08.22.</b> vasárnaptól <b>08.25.</b> szerdáig.","vasárnaptól - szerdáig","slide_1","Energiaital","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/hellenergiaital-13/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_50.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_50.jpg","676 Ft/l","-15<span style='font-size:14px'>%</span>","169","199Ft","Ft/doboz","2021.08.22"," slide_2_stop","Fuzetea","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/reszletes-oldal/ps/p/fuzetea-6/","DRM_Asset:Aldi/badges/KW33_akcios_kinalat_badge_53.jpg","https://www.aldi.hu/fileadmin/fm-dam/products/2021/kw33/akcio/KW33_akcios_kinalat_nagy_53.jpg","172,67 Ft/l","-31<span style='font-size:14px'>%</span>","259","379Ft","Ft/palack","2021.08.22"," slide_3_continue","https://www.aldi.hu/hu/ajanlatok/akciok-aldi-aron/","Ajánlatok megtekintése","DRM_Asset:Aldi/logo.svg","DRM_Asset:Aldi/logo_2.svg"
